pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
-2.184934,0.362442,3.187972,-1.908975,0.956016,3.164362,-2.309115,0.073471,3.147604
-2.190305,0.353689,3.187347,-1.917356,0.947772,3.165100,-2.309077,0.074712,3.148641
-2.195586,0.345137,3.186724,-1.925660,0.939767,3.165847,-2.309040,0.075972,3.149694
-2.200777,0.336794,3.186102,-1.933883,0.932012,3.166603,-2.309004,0.077252,3.150762
-2.205875,0.328669,3.185482,-1.942020,0.924520,3.167368,-2.308968,0.078552,3.151845
-2.210876,0.320770,3.184863,-1.950069,0.917300,3.168143,-2.308933,0.079870,3.152944
-2.215780,0.313106,3.184246,-1.958027,0.910363,3.168927,-2.308898,0.081209,3.154057
-2.220585,0.305685,3.183631,-1.965891,0.903718,3.169720,-2.308864,0.082566,3.155185
-2.225287,0.298512,3.183017,-1.973658,0.897376,3.170522,-2.308831,0.083944,3.156329
-2.229886,0.291596,3.182404,-1.981325,0.891345,3.171333,-2.308798,0.085340,3.157488
-2.234380,0.284943,3.181793,-1.988889,0.885632,3.172153,-2.308766,0.086756,3.158661
-2.238767,0.278558,3.181184,-1.996349,0.880248,3.172983,-2.308735,0.088192,3.159850
-2.243046,0.272448,3.180576,-2.003702,0.875198,3.173822,-2.308705,0.089647,3.161054
-2.247215,0.266617,3.179970,-2.010945,0.870489,3.174670,-2.308675,0.091121,3.162273
-2.251273,0.261071,3.179365,-2.018078,0.866130,3.175527,-2.308646,0.092615,3.163507
-2.255218,0.255813,3.178762,-2.025098,0.862124,3.176394,-2.308617,0.094128,3.164757
-2.259050,0.250849,3.178160,-2.032003,0.858479,3.177269,-2.308589,0.095661,3.166021
-2.262768,0.246182,3.177560,-2.038793,0.855198,3.178154,-2.308562,0.097213,3.167301
-2.266371,0.241814,3.176962,-2.045465,0.852288,3.179048,-2.308535,0.098784,3.168595
-2.269857,0.237750,3.176365,-2.052018,0.849751,3.179951,-2.308509,0.100375,3.169905
-2.273227,0.233992,3.175769,-2.058452,0.847593,3.180864,-2.308484,0.101986,3.171230
-2.276479,0.230542,3.175176,-2.064765,0.845815,3.181785,-2.308459,0.103616,3.172570
-2.279613,0.227403,3.174583,-2.070956,0.844423,3.182716,-2.308436,0.105265,3.173925
-2.282628,0.224576,3.173993,-2.077024,0.843417,3.183656,-2.308412,0.106934,3.175295
-2.285523,0.222063,3.173403,-2.082970,0.842800,3.184605,-2.308390,0.108622,3.176680
-2.288299,0.219865,3.172816,-2.088792,0.842575,3.185564,-2.308368,0.110329,3.178080
-2.290955,0.217985,3.172230,-2.094489,0.842743,3.186531,-2.308346,0.112057,3.179496
-2.293491,0.216422,3.171645,-2.100061,0.843306,3.187508,-2.308326,0.113803,3.180926
-2.295906,0.215177,3.171062,-2.105509,0.844264,3.188494,-2.308306,0.115569,3.182372
-2.298200,0.214253,3.170481,-2.110831,0.845620,3.189489,-2.308287,0.117354,3.183833
-2.300372,0.213648,3.169901,-2.116027,0.847373,3.190493,-2.308268,0.119159,3.185309
-2.302424,0.213363,3.169323,-2.121097,0.849525,3.191507,-2.308250,0.120983,3.186800
-2.304354,0.213400,3.168746,-2.126041,0.852076,3.192530,-2.308233,0.122827,3.188306
-2.306163,0.213757,3.168171,-2.130859,0.855026,3.193561,-2.308216,0.124690,3.189827
-2.307851,0.214437,3.167597,-2.135550,0.858376,3.194602,-2.308200,0.126573,3.191363
-2.309416,0.215437,3.167025,-2.140115,0.862126,3.195653,-2.308185,0.128475,3.192915
-2.310860,0.216760,3.166454,-2.144554,0.866276,3.196712,-2.308170,0.130396,3.194481
-2.312183,0.218404,3.165885,-2.148866,0.870826,3.197781,-2.308156,0.132337,3.196063
-2.313383,0.220370,3.165318,-2.153051,0.875777,3.198859,-2.308143,0.134298,3.197659
-2.314462,0.222658,3.164752,-2.157110,0.881128,3.199946,-2.308130,0.136277,3.199271
-2.315419,0.225268,3.164188,-2.161042,0.886880,3.201042,-2.308118,0.138276,3.200898
-2.316255,0.228200,3.163625,-2.164848,0.893032,3.202147,-2.308107,0.140295,3.202540
-2.316968,0.231454,3.163064,-2.168527,0.899584,3.203262,-2.308096,0.142333,3.204197
-2.317560,0.235030,3.162504,-2.172080,0.906537,3.204386,-2.308086,0.144391,3.205870
-2.318030,0.238927,3.161946,-2.175506,0.913891,3.205519,-2.308076,0.146468,3.207557
