pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
5.958502,0.873678,5.315520,5.415405,1.478261,5.097179,6.347554,0.364166,5.280673
5.961284,0.870300,5.316142,5.418347,1.475453,5.098029,6.347570,0.364161,5.280568
5.964099,0.866906,5.316761,5.421324,1.472644,5.098881,6.347586,0.364159,5.280465
5.966950,0.863496,5.317376,5.424339,1.469832,5.099737,6.347603,0.364159,5.280364
5.969841,0.860069,5.317987,5.427397,1.467018,5.100596,6.347622,0.364161,5.280265
5.972774,0.856625,5.318594,5.430500,1.464202,5.101458,6.347642,0.364164,5.280167
5.975752,0.853163,5.319197,5.433652,1.461384,5.102324,6.347663,0.364170,5.280071
5.978779,0.849684,5.319797,5.436857,1.458562,5.103192,6.347685,0.364177,5.279977
5.981856,0.846187,5.320392,5.440117,1.455738,5.104064,6.347708,0.364186,5.279885
5.984986,0.842672,5.320984,5.443436,1.452909,5.104939,6.347732,0.364198,5.279795
5.988172,0.839139,5.321572,5.446817,1.450078,5.105818,6.347758,0.364211,5.279706
5.991417,0.835586,5.322156,5.450264,1.447242,5.106699,6.347785,0.364226,5.279619
5.994722,0.832015,5.322736,5.453781,1.444403,5.107584,6.347813,0.364243,5.279534
5.998090,0.828425,5.323312,5.457369,1.441559,5.108472,6.347842,0.364262,5.279451
6.001523,0.824815,5.323885,5.461034,1.438711,5.109363,6.347872,0.364282,5.279370
6.005022,0.821185,5.324453,5.464776,1.435858,5.110257,6.347903,0.364305,5.279291
6.008590,0.817536,5.325018,5.468601,1.433001,5.111154,6.347936,0.364330,5.279213
6.012228,0.813866,5.325579,5.472510,1.430138,5.112055,6.347970,0.364356,5.279137
6.015938,0.810176,5.326136,5.476507,1.427270,5.112959,6.348004,0.364385,5.279063
6.019720,0.806465,5.326689,5.480595,1.424397,5.113866,6.348040,0.364415,5.278991
6.023576,0.802733,5.327238,5.484775,1.421518,5.114777,6.348078,0.364448,5.278920
6.027507,0.798981,5.327784,5.489052,1.418634,5.115690,6.348116,0.364482,5.278852
6.031513,0.795206,5.328325,5.493427,1.415743,5.116607,6.348156,0.364518,5.278785
6.035595,0.791410,5.328863,5.497904,1.412847,5.117527,6.348196,0.364556,5.278720
6.039754,0.787593,5.329397,5.502484,1.409945,5.118450,6.348238,0.364596,5.278657
6.043989,0.783753,5.329927,5.507169,1.407036,5.119376,6.348281,0.364638,5.278596
6.048301,0.779892,5.330453,5.511962,1.404120,5.120306,6.348325,0.364682,5.278536
6.052689,0.776008,5.330975,5.516866,1.401199,5.121239,6.348371,0.364727,5.278478
6.057153,0.772101,5.331494,5.521881,1.398270,5.122175,6.348417,0.364775,5.278422
6.061692,0.768172,5.332008,5.527010,1.395335,5.123114,6.348465,0.364825,5.278368
6.066305,0.764220,5.332519,5.532254,1.392393,5.124056,6.348514,0.364876,5.278316
6.070992,0.760245,5.333026,5.537615,1.389444,5.125002,6.348564,0.364929,5.278266
6.075750,0.756247,5.333529,5.543094,1.386489,5.125951,6.348615,0.364985,5.278217
6.080579,0.752226,5.334028,5.548692,1.383526,5.126903,6.348667,0.365042,5.278170
6.085476,0.748181,5.334523,5.554411,1.380556,5.127858,6.348721,0.365101,5.278125
6.090440,0.744112,5.335015,5.560252,1.377578,5.128817,6.348775,0.365162,5.278082
6.095468,0.740020,5.335502,5.566216,1.374594,5.129778,6.348831,0.365225,5.278041
6.100559,0.735904,5.335986,5.572303,1.371602,5.130743,6.348888,0.365290,5.278001
6.105709,0.731764,5.336466,5.578514,1.368603,5.131711,6.348946,0.365357,5.277963
6.110916,0.727600,5.336942,5.584849,1.365597,5.132683,6.349005,0.365426,5.277928
6.116177,0.723412,5.337414,5.591309,1.362583,5.133657,6.349066,0.365496,5.277893
6.121488,0.719199,5.337882,5.597894,1.359562,5.134635,6.349127,0.365569,5.277861
6.126847,0.714962,5.338347,5.604604,1.356534,5.135616,6.349190,0.365643,5.277831
6.132249,0.710701,5.338807,5.611439,1.353498,5.136600,6.349254,0.365720,5.277802
6.137691,0.706415,5.339264,5.618399,1.350455,5.137587,6.349319,0.365798,5.277775
6.143169,0.702105,5.339717,5.625484,1.347404,5.138578,6.349385,0.365878,5.277750
6.148679,0.697770,5.340166,5.632693,1.344346,5.139572,6.349453,0.365960,5.277727
6.154217,0.693410,5.340611,5.640026,1.341281,5.140569,6.349521,0.366044,5.277706
6.159778,0.689025,5.341052,5.647483,1.338208,5.141569,6.349591,0.366130,5.277686
6.165358,0.684616,5.341490,5.655061,1.335128,5.142572,6.349662,0.366218,5.277668
6.170952,0.680181,5.341923,5.662762,1.332041,5.143579,6.349734,0.366308,5.277652
6.176555,0.675722,5.342353,5.670583,1.328947,5.144589,6.349807,0.366400,5.277638
6.182163,0.671237,5.342779,5.678525,1.325845,5.145602,6.349882,0.366493,5.277626
6.187771,0.666728,5.343201,5.686585,1.322737,5.146618,6.349957,0.366589,5.277615
6.193373,0.662193,5.343619,5.694762,1.319621,5.147637,6.350034,0.366687,5.277607
6.198965,0.657634,5.344033,5.703057,1.316498,5.148660,6.350112,0.366786,5.277600
6.204542,0.653049,5.344444,5.711466,1.313368,5.149686,6.350191,0.366887,5.277595
6.210098,0.648439,5.344850,5.719989,1.310231,5.150715,6.350271,0.366990,5.277591
6.215629,0.643803,5.345253,5.728624,1.307087,5.151747,6.350352,0.367096,5.277590
6.221129,0.639143,5.345652,5.737370,1.303937,5.152782,6.350435,0.367203,5.277590
6.226594,0.634457,5.346047,5.746226,1.300779,5.153821,6.350519,0.367312,5.277593
6.232017,0.629746,5.346438,5.755189,1.297615,5.154863,6.350603,0.367423,5.277597
6.237395,0.625010,5.346825,5.764259,1.294444,5.155908,6.350689,0.367535,5.277602
6.242723,0.620249,5.347209,5.773433,1.291267,5.156956,6.350777,0.367650,5.277610
6.247996,0.615462,5.347588,5.782710,1.288083,5.158008,6.350865,0.367767,5.277620
6.253208,0.610650,5.347964,5.792089,1.284892,5.159063,6.350954,0.367885,5.277631
6.258357,0.605813,5.348336,5.801568,1.281695,5.160121,6.351045,0.368006,5.277644
6.263436,0.600950,5.348704,5.811144,1.278492,5.161182,6.351137,0.368128,5.277659
6.268443,0.596062,5.349068,5.820818,1.275282,5.162246,6.351230,0.368253,5.277676
6.273373,0.591149,5.349428,5.830586,1.272066,5.163314,6.351324,0.368379,5.277694
6.278222,0.586211,5.349785,5.840448,1.268844,5.164384,6.351419,0.368507,5.277714
6.282987,0.581247,5.350137,5.850402,1.265615,5.165458,6.351516,0.368637,5.277737
6.287664,0.576258,5.350486,5.860446,1.262381,5.166536,6.351613,0.368769,5.277761
6.292250,0.571244,5.350831,5.870580,1.259140,5.167616,6.351712,0.368903,5.277786
6.296742,0.566204,5.351172,5.880801,1.255894,5.168700,6.351812,0.369039,5.277814
6.301137,0.561139,5.351509,5.891109,1.252641,5.169786,6.351913,0.369176,5.277843
6.305432,0.556049,5.351842,5.901502,1.249383,5.170876,6.352016,0.369316,5.277875
6.309625,0.550934,5.352172,5.911979,1.246118,5.171970,6.352119,0.369458,5.277908
6.313715,0.545793,5.352497,5.922540,1.242848,5.173066,6.352224,0.369601,5.277943
6.317698,0.540627,5.352819,5.933182,1.239571,5.174166,6.352329,0.369747,5.277979
6.321573,0.535436,5.353137,5.943906,1.236289,5.175269,6.352436,0.369894,5.278018
6.325339,0.530220,5.353451,5.954710,1.233001,5.176375,6.352544,0.370043,5.278058
6.328994,0.524978,5.353761,5.965594,1.229708,5.177484,6.352654,0.370194,5.278100
6.332537,0.519712,5.354067,5.976556,1.226408,5.178596,6.352764,0.370347,5.278144
6.335966,0.514419,5.354369,5.987597,1.223103,5.179712,6.352876,0.370502,5.278190
6.339282,0.509102,5.354668,5.998716,1.219792,5.180831,6.352988,0.370659,5.278237
