pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.021666,0.057050,0.054422,0.024004,0.060841,0.061648,0.021412,0.055870,0.051629
0.020028,0.058561,0.056175,0.024287,0.050883,0.053131,0.020411,0.055652,0.055592
0.021245,0.053176,0.051821,0.025186,0.056932,0.058786,0.020534,0.057641,0.057115
0.021619,0.049923,0.050206,0.023960,0.056611,0.055738,0.022547,0.056798,0.055688
0.022614,0.056161,0.055925,0.024650,0.061658,0.061731,0.021167,0.052033,0.049706
0.021308,0.056845,0.055485,0.023839,0.058434,0.057623,0.022864,0.058360,0.056166
0.020067,0.051724,0.053729,0.022640,0.058463,0.062691,0.021811,0.055834,0.056668
0.019442,0.053479,0.051869,0.021690,0.055015,0.058355,0.022637,0.057491,0.053450
0.020931,0.055818,0.054151,0.023842,0.062372,0.064440,0.022488,0.056158,0.056435
0.021897,0.055304,0.053176,0.021723,0.058258,0.058728,0.021201,0.056565,0.055517
0.022941,0.056745,0.053410,0.024187,0.060603,0.060704,0.023472,0.055613,0.054950
0.022167,0.053839,0.054588,0.023074,0.061438,0.059087,0.021385,0.057143,0.054642
0.022576,0.055935,0.053261,0.023740,0.058616,0.060551,0.021070,0.054875,0.051979
0.022530,0.055793,0.054852,0.023668,0.062956,0.057896,0.022092,0.057279,0.052481
0.019678,0.052926,0.053435,0.023898,0.052751,0.053424,0.021959,0.055235,0.054819
0.020016,0.052965,0.053352,0.023724,0.060826,0.060024,0.021526,0.056548,0.056327
0.020970,0.056532,0.055314,0.021512,0.058621,0.060914,0.021757,0.052518,0.051645
0.021002,0.057634,0.053759,0.023596,0.058890,0.061116,0.020678,0.057104,0.054302
0.022985,0.056129,0.053282,0.022974,0.059457,0.060833,0.022599,0.058223,0.056988
0.019931,0.053204,0.051401,0.023533,0.054257,0.055232,0.020562,0.058235,0.055789
0.021076,0.054418,0.056097,0.021991,0.061089,0.064017,0.021503,0.057054,0.056878
0.020953,0.052987,0.055129,0.024489,0.060142,0.061061,0.020873,0.058002,0.053234
0.022713,0.054660,0.052427,0.022621,0.059180,0.059890,0.022145,0.053331,0.052917
0.021817,0.053350,0.054322,0.025842,0.063087,0.059641,0.021955,0.056741,0.057052
0.022366,0.057500,0.055153,0.024766,0.057762,0.057703,0.021198,0.053212,0.053699
0.020652,0.057136,0.055717,0.022201,0.060976,0.057765,0.021010,0.052386,0.050402
0.022898,0.054872,0.054521,0.022523,0.061002,0.060473,0.022505,0.057993,0.056674
0.021640,0.054409,0.052766,0.024207,0.059683,0.061067,0.021006,0.055614,0.050714
0.019614,0.054608,0.050781,0.024072,0.060210,0.058921,0.019085,0.056596,0.054933
0.020985,0.059072,0.058257,0.023582,0.058546,0.060181,0.022004,0.057569,0.054004
0.022740,0.057693,0.052374,0.024391,0.056803,0.060704,0.020973,0.057125,0.058930
0.021259,0.054415,0.055430,0.022504,0.055936,0.055172,0.021806,0.053057,0.052137
0.020568,0.056267,0.056345,0.023637,0.060874,0.060106,0.021040,0.056380,0.053443
0.021391,0.053062,0.051226,0.024600,0.059205,0.057029,0.021057,0.051375,0.051556
0.021190,0.053251,0.053784,0.022793,0.058378,0.060108,0.021534,0.056419,0.055893
0.019985,0.053227,0.054339,0.025216,0.062200,0.058405,0.023771,0.056067,0.051600
0.019008,0.051401,0.051056,0.022253,0.056283,0.058941,0.021818,0.056486,0.054934
0.023276,0.053196,0.053396,0.022813,0.056697,0.059538,0.022271,0.051306,0.049911
0.021956,0.054627,0.055116,0.023354,0.061324,0.062016,0.021369,0.056029,0.053715
0.021123,0.058693,0.058105,0.023665,0.059852,0.057613,0.022857,0.054574,0.052378
0.019466,0.056116,0.055324,0.023213,0.060095,0.060357,0.022005,0.052934,0.050079
0.021117,0.054923,0.054047,0.023645,0.059481,0.063417,0.021053,0.058706,0.056641
0.020840,0.056850,0.055354,0.023286,0.056793,0.059982,0.023913,0.052730,0.054994
0.021458,0.057067,0.054055,0.023171,0.062442,0.065160,0.020271,0.057040,0.058200
0.021200,0.056943,0.055140,0.024450,0.061082,0.059382,0.022336,0.051868,0.050418
0.022248,0.052732,0.053515,0.023659,0.061742,0.061195,0.020389,0.057459,0.053933
0.021668,0.051674,0.051295,0.023146,0.056835,0.060113,0.021872,0.053503,0.051978
0.023288,0.054943,0.053889,0.023353,0.057168,0.058609,0.019803,0.055327,0.051780
0.021874,0.054326,0.051556,0.023452,0.055218,0.058333,0.021536,0.057700,0.055795
0.021315,0.055044,0.053048,0.021941,0.061799,0.060638,0.020865,0.054043,0.052151
0.021216,0.052442,0.052651,0.022430,0.059128,0.058259,0.021462,0.057216,0.056458
0.022679,0.058846,0.054724,0.023825,0.058658,0.060732,0.020741,0.049537,0.048398
0.020041,0.053736,0.053306,0.023350,0.054712,0.056225,0.023012,0.059292,0.057724
0.022895,0.048888,0.049338,0.023471,0.061903,0.062240,0.021704,0.059905,0.056530
0.021150,0.059031,0.055021,0.023384,0.056969,0.057623,0.021384,0.056268,0.055413
0.020743,0.055256,0.055326,0.024302,0.051415,0.055937,0.021079,0.053102,0.051766
0.019991,0.057120,0.053892,0.023300,0.064577,0.063802,0.021172,0.056900,0.057742
0.020954,0.055801,0.052938,0.023583,0.057648,0.059142,0.019653,0.058338,0.055397
0.022448,0.051103,0.052595,0.023466,0.053518,0.055494,0.020399,0.057792,0.051400
0.022244,0.052428,0.051329,0.025364,0.056459,0.057427,0.022330,0.057018,0.052320
0.021328,0.054752,0.052953,0.024049,0.060156,0.059999,0.021813,0.049310,0.051180
0.023803,0.055411,0.054086,0.023184,0.056516,0.062388,0.022301,0.058040,0.053425
0.021451,0.055632,0.054246,0.023219,0.058432,0.059455,0.021082,0.059291,0.058472
0.021381,0.050725,0.051874,0.022972,0.052309,0.053980,0.021090,0.054811,0.052476
0.022214,0.050988,0.053697,0.024322,0.057725,0.059240,0.020590,0.057212,0.055647
0.022220,0.057031,0.055968,0.025334,0.059957,0.057560,0.021923,0.054905,0.048480
0.020514,0.049310,0.047890,0.023888,0.058125,0.060384,0.021218,0.054758,0.052700
0.021740,0.056300,0.052904,0.021732,0.058884,0.057090,0.022040,0.058993,0.057552
0.021172,0.054523,0.051527,0.023473,0.065157,0.059652,0.022022,0.052812,0.052618
0.021317,0.055962,0.054975,0.023644,0.055772,0.053733,0.022526,0.053763,0.052551
0.022111,0.056077,0.052762,0.024804,0.060033,0.060520,0.022141,0.058321,0.055674
0.023197,0.050906,0.050950,0.022618,0.058317,0.058526,0.020716,0.056250,0.055813
0.020595,0.056037,0.053106,0.022859,0.058427,0.057372,0.021136,0.047223,0.046746
0.021764,0.057156,0.056295,0.021804,0.062475,0.060509,0.022115,0.054354,0.056962
0.021145,0.051556,0.048913,0.024714,0.056588,0.057155,0.021761,0.056226,0.052890
0.020580,0.048537,0.049534,0.022250,0.059995,0.060364,0.020070,0.056849,0.055227
0.022337,0.051037,0.050045,0.022896,0.060693,0.059807,0.022522,0.056417,0.053650
0.021313,0.058474,0.056647,0.020727,0.055995,0.058671,0.021737,0.060878,0.060577
0.021579,0.054514,0.052634,0.022823,0.062042,0.064453,0.022148,0.053611,0.055066
0.021766,0.054610,0.054111,0.024133,0.058009,0.060311,0.024069,0.055370,0.053198
0.019607,0.053783,0.052765,0.025814,0.059528,0.063665,0.020471,0.057873,0.052972
0.020490,0.052257,0.051637,0.021554,0.061902,0.060634,0.022562,0.054246,0.053656
0.020268,0.057649,0.056188,0.021890,0.060441,0.060448,0.022014,0.057596,0.056645
0.021457,0.053372,0.053024,0.023802,0.062024,0.059275,0.022704,0.055911,0.052567
0.020006,0.059998,0.054448,0.023437,0.057562,0.058310,0.023209,0.058158,0.056265
0.021922,0.051004,0.050542,0.024803,0.057325,0.056839,0.022052,0.055759,0.053334
0.020291,0.057255,0.053172,0.024467,0.058549,0.058008,0.019648,0.055794,0.054496
0.022205,0.055119,0.052260,0.024403,0.059452,0.063078,0.021650,0.057842,0.054205
0.021077,0.055977,0.053941,0.024696,0.061962,0.060515,0.020213,0.053539,0.051534
0.021218,0.057034,0.053099,0.022210,0.059622,0.059106,0.020614,0.058329,0.057108
0.022743,0.052782,0.055527,0.023408,0.059247,0.059429,0.020932,0.053699,0.053688
0.020415,0.055297,0.053804,0.023702,0.058397,0.061230,0.022450,0.056878,0.056528
0.020002,0.054928,0.055294,0.024663,0.060577,0.061254,0.020918,0.058759,0.057770
0.021991,0.057766,0.055480,0.023481,0.062701,0.062593,0.021695,0.058552,0.057140
0.021800,0.058272,0.055679,0.021860,0.056741,0.056158,0.021427,0.053531,0.053155
0.022172,0.054382,0.055142,0.024234,0.057012,0.060839,0.021486,0.054966,0.053664
0.020753,0.053097,0.049188,0.022359,0.059782,0.059777,0.021178,0.056107,0.053288
0.021943,0.057943,0.055800,0.022445,0.057929,0.061169,0.022048,0.051201,0.050705
0.020338,0.051064,0.052323,0.023663,0.058775,0.060988,0.022425,0.056950,0.052979
0.020670,0.054827,0.052248,0.024393,0.059224,0.059956,0.020756,0.054883,0.056745
0.020760,0.058908,0.057721,0.022268,0.060738,0.062844,0.022260,0.057419,0.058734
0.021133,0.057148,0.052663,0.022911,0.063358,0.062751,0.021590,0.053847,0.054788
0.021366,0.059732,0.055419,0.023481,0.064485,0.065302,0.020649,0.057244,0.055011
0.021060,0.055808,0.055260,0.022413,0.052509,0.052299,0.023720,0.053266,0.055533
0.020983,0.053856,0.052023,0.022703,0.061047,0.058219,0.020630,0.056880,0.056295
0.020791,0.055473,0.053768,0.023143,0.061572,0.061093,0.023188,0.057514,0.054625
0.021880,0.055854,0.053439,0.023586,0.054740,0.053288,0.021829,0.054169,0.053947
0.021428,0.052247,0.051315,0.024072,0.059083,0.056852,0.021102,0.055753,0.054318
0.021730,0.051853,0.051477,0.022434,0.058505,0.057521,0.020358,0.058708,0.057265
0.019469,0.054586,0.054330,0.025925,0.060764,0.062340,0.020779,0.057655,0.053491
0.020129,0.055368,0.053714,0.023307,0.061880,0.060145,0.019793,0.055039,0.053932
0.022479,0.055533,0.052815,0.022690,0.063377,0.061802,0.020577,0.054690,0.052308
0.020398,0.052061,0.050566,0.024827,0.059538,0.062833,0.021556,0.057057,0.054256
0.021346,0.053298,0.052172,0.022785,0.061350,0.059946,0.022164,0.050274,0.048924
0.021028,0.056226,0.056068,0.022731,0.061947,0.058667,0.021067,0.055584,0.055529
0.020223,0.053174,0.051112,0.022707,0.059233,0.059419,0.020390,0.055604,0.054762
0.021229,0.056178,0.050679,0.024053,0.060375,0.063027,0.019612,0.054369,0.054919
0.021905,0.056195,0.053106,0.022613,0.063147,0.058410,0.020266,0.055525,0.054284
0.021513,0.060119,0.058473,0.023302,0.055056,0.055072,0.021743,0.055175,0.057521
0.021612,0.058787,0.057175,0.023343,0.054759,0.056351,0.020503,0.053354,0.050246
0.022133,0.053632,0.053919,0.022894,0.061602,0.057212,0.021137,0.055510,0.055214
0.021673,0.056383,0.054604,0.024423,0.060586,0.060788,0.021371,0.051775,0.053244
0.020699,0.052450,0.052379,0.024152,0.055692,0.056974,0.021633,0.057646,0.053857
0.021893,0.058155,0.056484,0.023421,0.061816,0.059903,0.020289,0.054057,0.051854
0.021992,0.055958,0.055415,0.021467,0.059328,0.056879,0.020875,0.056920,0.055143
0.021025,0.056169,0.053296,0.024073,0.057562,0.058548,0.022030,0.058209,0.055720
0.022234,0.059098,0.058306,0.023079,0.054986,0.052640,0.021653,0.054315,0.052248
0.019708,0.050795,0.048744,0.022239,0.057828,0.057692,0.022309,0.052429,0.055009
0.020723,0.055848,0.054050,0.022559,0.058653,0.059314,0.021354,0.052857,0.052136
0.020860,0.056612,0.051925,0.024312,0.056466,0.055308,0.020911,0.053615,0.053476
0.021916,0.054683,0.055036,0.023671,0.058501,0.058448,0.020324,0.055800,0.056238
0.021276,0.054516,0.053910,0.023398,0.062216,0.061085,0.019956,0.056611,0.054861
0.020783,0.053118,0.053978,0.022275,0.060939,0.060085,0.021105,0.052907,0.049729
0.020048,0.061109,0.058978,0.023072,0.059176,0.060580,0.020293,0.058473,0.054923
