pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
10.053057,0.280985,8.030087,10.255269,1.02498,7.771463,10.01526,0.198368,8.031133
10.052377,0.278308,8.021632,10.249705,1.020763,7.765148,10.01526,0.198368,8.031133
10.051548,0.275403,8.017811,10.247122,1.021925,7.76447,10.015048,0.198523,8.032092
10.050726,0.275148,8.0142,10.241517,1.014023,7.747885,10.014399,0.201337,8.029986
10.049815,0.271604,8.008971,10.237285,1.018595,7.746971,10.012899,0.20477,8.031716
10.048443,0.270122,8.004718,10.234161,1.028604,7.744276,10.012687,0.204923,8.032674
10.047668,0.268431,7.998005,10.231224,1.026701,7.731446,10.013403,0.20284,8.032799
10.0454,0.270589,7.993386,10.23061,1.028827,7.730633,10.016257,0.196864,8.028319
10.042545,0.275588,7.992763,10.23061,1.028827,7.730633,10.024029,0.213624,8.040225
10.04083,0.276999,7.990958,10.219021,1.034627,7.737722,10.021386,0.209315,8.030125
10.038799,0.278437,7.989029,10.212281,1.036096,7.723732,10.019783,0.196151,8.020582
10.036765,0.283727,7.989372,10.20651,1.033496,7.723046,10.019697,0.187487,8.015938
10.034658,0.291029,7.98852,10.20205,1.042095,7.728118,10.01788,0.174461,8.007345
10.033378,0.294608,7.986043,10.194738,1.047717,7.724353,10.017242,0.175005,8.004232
10.032097,0.297141,7.984478,10.190866,1.056361,7.728661,10.017175,0.174356,8.000225
10.031266,0.298804,7.983994,10.187726,1.047107,7.721424,10.017175,0.174356,8.000225
10.029229,0.300998,7.981819,10.183068,1.03435,7.711883,10.015386,0.179612,7.993888
10.027779,0.304145,7.981892,10.180576,1.028631,7.709295,10.004997,0.184743,7.98074
10.027304,0.305545,7.980476,10.172594,1.031909,7.703766,10.009563,0.210804,7.998106
10.0267,0.305801,7.980296,10.170528,1.042921,7.705874,10.007192,0.206994,7.991043
10.024396,0.310753,7.977093,10.168134,1.043198,7.69813,10.002803,0.198337,7.976977
10.024298,0.304395,7.974037,10.16151,1.068923,7.685844,9.995376,0.216426,7.965629
