pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
10.050248,0.289938,8.015537,10.014412,0.194743,8.014140,10.244789,1.032192,7.755271
10.048299,0.287641,8.014664,10.014288,0.194831,8.013820,10.240630,1.030370,7.752675
10.046345,0.285372,8.013785,10.014162,0.194918,8.013494,10.236447,1.028618,7.750056
10.044388,0.283131,8.012900,10.014035,0.195004,8.013162,10.232238,1.026938,7.747413
10.042427,0.280918,8.012009,10.013906,0.195089,8.012824,10.228005,1.025328,7.744747
10.040462,0.278732,8.011112,10.013775,0.195173,8.012481,10.223748,1.023790,7.742057
10.038493,0.276574,8.010208,10.013643,0.195257,8.012132,10.219466,1.022324,7.739344
10.036519,0.274444,8.009299,10.013510,0.195340,8.011777,10.215159,1.020929,7.736607
10.034542,0.272341,8.008383,10.013375,0.195422,8.011415,10.210828,1.019605,7.733847
10.032561,0.270266,8.007462,10.013238,0.195503,8.011049,10.206473,1.018353,7.731063
10.030575,0.268219,8.006534,10.013100,0.195584,8.010676,10.202092,1.017172,7.728256
10.028586,0.266200,8.005600,10.012961,0.195664,8.010297,10.197687,1.016064,7.725425
10.026592,0.264208,8.004660,10.012820,0.195743,8.009913,10.193258,1.015026,7.722571
10.024595,0.262244,8.003714,10.012677,0.195821,8.009522,10.188804,1.014061,7.719694
10.022593,0.260308,8.002761,10.012533,0.195898,8.009126,10.184325,1.013167,7.716793
10.020588,0.258400,8.001803,10.012387,0.195975,8.008724,10.179822,1.012345,7.713869
10.018578,0.256519,8.000838,10.012240,0.196051,8.008316,10.175295,1.011594,7.710921
10.016565,0.254666,7.999868,10.012091,0.196126,8.007902,10.170742,1.010915,7.707949
10.014547,0.252841,7.998891,10.011941,0.196200,8.007483,10.166165,1.010308,7.704955
