pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
8.704691,1.991841,4.744968,8.610716,2.81189,4.690061,8.723648,0.116822,4.768499
8.706745,1.981275,4.747139,8.627618,2.779922,4.67452,8.724309,0.119028,4.770329
8.70868,1.973445,4.750124,8.619243,2.811834,4.687913,8.723982,0.117161,4.768919
8.712277,1.966861,4.749978,8.62368,2.795013,4.679825,8.724041,0.117117,4.768894
8.716618,1.960158,4.748988,8.624291,2.796867,4.688246,8.72406,0.118435,4.769256
8.718709,1.959712,4.75507,8.624788,2.783519,4.685345,8.723742,0.117134,4.768472
8.720768,1.944384,4.757735,8.628854,2.775427,4.694186,8.723692,0.117743,4.769124
8.723683,1.926838,4.754352,8.629956,2.767997,4.698257,8.723991,0.117724,4.769258
8.726651,1.922191,4.756921,8.633468,2.760643,4.69676,8.723857,0.116867,4.768527
8.728735,1.916356,4.760697,8.639756,2.744985,4.694115,8.724126,0.116867,4.768529
8.731177,1.911847,4.763778,8.640667,2.733964,4.690805,8.724115,0.118015,4.769362
8.734415,1.90289,4.769186,8.644019,2.726432,4.696715,8.723782,0.117679,4.76923
8.736367,1.894585,4.776192,8.643176,2.720218,4.700829,8.723951,0.117178,4.7685
8.737818,1.888386,4.782908,8.648373,2.710247,4.708997,8.724047,0.1175,4.769338
8.738957,1.884082,4.784484,8.65933,2.698589,4.701134,8.724021,0.1177,4.769101
8.741021,1.879029,4.784465,8.662495,2.691497,4.698168,8.723742,0.117134,4.768472
8.744405,1.869419,4.783471,8.664393,2.687627,4.700008,8.724345,0.117477,4.769183
8.745606,1.859474,4.790564,8.666089,2.6902,4.709594,8.724429,0.117227,4.768818
8.746188,1.853016,4.793032,8.667501,2.679856,4.717047,8.723812,0.117659,4.769361
8.747997,1.847537,4.795074,8.673047,2.658011,4.714823,8.723976,0.116775,4.768187
8.750221,1.839028,4.794281,8.677944,2.650956,4.719651,8.72422,0.117182,4.76879
8.752075,1.82969,4.795492,8.679404,2.647291,4.723732,8.723857,0.116863,4.768239
8.75274,1.821676,4.794158,8.682494,2.636034,4.725942,8.724041,0.117114,4.768606
8.753473,1.810843,4.797601,8.685409,2.632785,4.732646,8.724176,0.116261,4.768165
8.755413,1.799387,4.802701,8.685597,2.63235,4.741524,8.724275,0.116952,4.768295
8.75771,1.791709,4.801529,8.690794,2.614837,4.736383,8.723931,0.117764,4.768995
8.759584,1.784106,4.801459,8.693799,2.607584,4.740845,8.723793,0.116531,4.768396
8.76053,1.777067,4.805608,8.697282,2.597609,4.741305,8.72426,0.117724,4.76926
8.760808,1.774015,4.807417,8.699752,2.586972,4.736871,8.723982,0.117165,4.769207
8.761559,1.762655,4.809272,8.698833,2.589913,4.743125,8.724358,0.118415,4.76939
8.762171,1.745,4.806292,8.701484,2.582949,4.746132,8.724046,0.117494,4.768762
8.763475,1.736523,4.808209,8.700777,2.579421,4.744651,8.724115,0.118015,4.769362
8.764906,1.726464,4.810193,8.700554,2.569061,4.740606,8.72418,0.116637,4.768033
8.765376,1.719429,4.809564,8.7021,2.565467,4.740985,8.723926,0.117385,4.768839
8.766674,1.713619,4.808872,8.709658,2.543802,4.735436,8.723773,0.117117,4.768891
8.768886,1.705631,4.807167,8.708869,2.536094,4.739116,8.723932,0.117768,4.769283
8.769267,1.696772,4.810402,8.711702,2.521044,4.737606,8.723901,0.117591,4.769178
8.768134,1.683272,4.81267,8.711836,2.510377,4.735031,8.724002,0.116576,4.768424
8.768644,1.678679,4.81239,8.716886,2.49263,4.737302,8.724011,0.117138,4.768762
8.769235,1.67386,4.811757,8.718872,2.477631,4.736517,8.723688,0.117364,4.768968
8.769461,1.667874,4.810385,8.723848,2.476784,4.749177,8.723767,0.116731,4.768159
8.769819,1.661096,4.808587,8.721771,2.464978,4.742459,8.723808,0.117476,4.769179
8.771076,1.651219,4.809284,8.725583,2.457195,4.746159,8.723857,0.116863,4.768239
8.771566,1.642486,4.810779,8.726339,2.454074,4.747301,8.723832,0.117073,4.768866
8.770777,1.634716,4.807009,8.726873,2.453392,4.757683,8.723709,0.116781,4.768761
8.770443,1.629254,4.80618,8.729714,2.446698,4.756977,8.723837,0.117452,4.769022
8.770223,1.622618,4.809122,8.731566,2.433884,4.748907,8.72434,0.117098,4.769027
8.770386,1.615959,4.80691,8.732511,2.431565,4.751588,8.724112,0.117839,4.769756
8.771635,1.604442,4.805894,8.734676,2.428365,4.756797,8.723887,0.116846,4.768658
8.772742,1.592931,4.801204,8.737086,2.406639,4.745386,8.723709,0.116781,4.768761
8.770852,1.579661,4.797357,8.740752,2.397693,4.747983,8.723683,0.117181,4.768786
8.77072,1.574603,4.795588,8.741307,2.390359,4.745887,8.723912,0.11664,4.768319
8.770417,1.571409,4.795767,8.741508,2.379922,4.747484,8.723893,0.117036,4.769415
8.770571,1.566157,4.794234,8.742145,2.371102,4.739368,8.724021,0.117703,4.769389
8.771108,1.556487,4.794667,8.743761,2.366603,4.746149,8.723813,0.117666,4.769936
8.771189,1.547379,4.792051,8.741875,2.357109,4.742195,8.723738,0.116758,4.768604
8.772144,1.533099,4.787465,8.74432,2.352185,4.744757,8.724326,0.11807,4.770254
8.770543,1.522996,4.780895,8.744127,2.345349,4.742098,8.723752,0.117699,4.769099
8.770562,1.518171,4.779633,8.743936,2.336934,4.738195,8.724062,0.118255,4.770721
8.770267,1.509216,4.780023,8.74402,2.32995,4.734125,8.723982,0.117165,4.769207
8.770163,1.504276,4.780313,8.745522,2.325768,4.732757,8.723882,0.118381,4.770223
8.769951,1.498683,4.78372,8.747858,2.314078,4.727872,8.723733,0.118292,4.770169
8.76978,1.49347,4.781083,8.747831,2.300318,4.716346,8.723962,0.117751,4.769702
8.768923,1.483394,4.774471,8.748667,2.291223,4.711582,8.724013,0.117145,4.769338
8.769706,1.475759,4.770962,8.751117,2.286287,4.714148,8.724042,0.117121,4.769181
8.769726,1.468583,4.770211,8.754683,2.277612,4.708577,8.724256,0.117545,4.769366
8.768915,1.459395,4.775472,8.757805,2.27049,4.715246,8.723838,0.117456,4.76931
8.768442,1.453657,4.772931,8.758091,2.261669,4.713299,8.723753,0.117706,4.769674
8.768537,1.448783,4.771009,8.758459,2.252928,4.706559,8.723848,0.118021,4.769936
8.76799,1.443437,4.768997,8.754678,2.233831,4.698619,8.724041,0.117117,4.768894
8.765341,1.427847,4.763593,8.754678,2.233831,4.698619,8.723927,0.117388,4.769127
8.764085,1.417885,4.766964,8.750698,2.220465,4.685327,8.724196,0.117392,4.769417
8.765201,1.410017,4.763177,8.752677,2.210381,4.687902,8.723722,0.11772,4.768967
8.766608,1.400708,4.758916,8.753155,2.208412,4.688614,8.724181,0.118357,4.770068
8.763891,1.390152,4.759288,8.751543,2.19711,4.681974,8.723808,0.117476,4.769179
8.762972,1.379634,4.755884,8.755231,2.188079,4.684565,8.724469,0.117772,4.769576
8.763523,1.371875,4.755569,8.754476,2.19019,4.685261,8.723688,0.117367,4.769256
8.763936,1.365161,4.752858,8.754007,2.18344,4.683993,8.724141,0.117812,4.769311
8.762988,1.35469,4.748211,8.7524,2.170516,4.676079,8.724718,0.118362,4.770361
8.761624,1.339099,4.741565,8.749558,2.161668,4.66814,8.72449,0.11719,4.769368
8.762563,1.326035,4.742758,8.752944,2.14601,4.659842,8.724047,0.1175,4.769338
8.762599,1.319566,4.739421,8.753039,2.130213,4.655184,8.724195,0.117389,4.769129
8.76227,1.311889,4.736745,8.755221,2.125395,4.659174,8.7245,0.117755,4.769994
8.762359,1.307662,4.73857,8.757492,2.119047,4.65709,8.724136,0.117433,4.769155
8.761991,1.297813,4.740279,8.757211,2.113658,4.660476,8.724185,0.11854,4.77025
8.761299,1.286546,4.737281,8.758812,2.102349,4.654977,8.723931,0.117764,4.768995
8.761551,1.279024,4.733434,8.758812,2.102349,4.654977,8.724231,0.117751,4.769704
8.76146,1.271705,4.731911,8.755135,2.093907,4.651269,8.72441,0.11782,4.769889
8.761315,1.260281,4.731867,8.754943,2.086976,4.648575,8.724399,0.117247,4.768687
8.760531,1.250351,4.727507,8.753245,2.075527,4.64672,8.724076,0.117477,4.769181
8.760336,1.240694,4.726095,8.754374,2.06456,4.639225,8.72425,0.117162,4.768921
8.759671,1.235187,4.724143,8.75323,2.052798,4.634527,8.724708,0.117793,4.769447
8.758292,1.225647,4.721726,8.754192,2.04885,4.635972,8.724401,0.117257,4.769551
8.758707,1.213802,4.723069,8.752289,2.039204,4.631968,8.724221,0.117186,4.769078
8.760655,1.196594,4.721159,8.752382,2.03049,4.626581,8.724221,0.117186,4.769078
8.75823,1.18937,4.718977,8.750959,2.018859,4.623296,8.724251,0.117165,4.769209
8.758373,1.180756,4.71773,8.752566,2.000315,4.618478,8.724192,0.117209,4.769235
8.75869,1.173824,4.717818,8.752856,1.99137,4.616494,8.723773,0.117117,4.768891
8.759149,1.165323,4.718496,8.750949,1.981701,4.612486,8.724345,0.117481,4.769471
8.757434,1.151103,4.712324,8.756067,1.980322,4.621638,8.724231,0.117751,4.769704
8.75708,1.139026,4.713608,8.755051,1.972175,4.621914,8.724469,0.117769,4.769288
8.758357,1.125089,4.717308,8.750104,1.944934,4.605928,8.724036,0.116931,4.768424
8.757835,1.119264,4.716381,8.750228,1.943047,4.612911,8.724186,0.116827,4.768791
8.757541,1.112917,4.716126,8.750044,1.93444,4.60893,8.724369,0.118988,4.770591
8.757421,1.104644,4.714463,8.759372,1.952019,4.632929,8.724171,0.117795,4.76973
8.757904,1.095548,4.716634,8.754073,1.921145,4.620101,8.724125,0.118584,4.770276
8.758134,1.0889,4.719649,8.756844,1.909559,4.624587,8.723748,0.117327,4.769518
8.759315,1.075333,4.715291,8.751529,1.87556,4.611738,8.724136,0.117433,4.769155
8.759711,1.064858,4.716631,8.753576,1.890733,4.61196,8.724106,0.117453,4.769024
8.759474,1.056853,4.719617,8.753064,1.887707,4.613461,8.724161,0.11723,4.769104
8.758841,1.04708,4.716603,8.754076,1.883516,4.614247,8.724033,0.116559,4.768843
8.758679,1.039903,4.715349,8.754386,1.880931,4.61881,8.724012,0.117141,4.76905
8.759584,1.031413,4.718482,8.750874,1.871327,4.624243,8.72462,0.117867,4.770205
8.760003,1.020043,4.719963,8.750465,1.86076,4.617901,8.724376,0.11746,4.769602
8.760257,1.009522,4.720906,8.748793,1.845644,4.613935,8.724519,0.11736,4.768898
8.76114,1.001581,4.723673,8.748481,1.838175,4.615879,8.724296,0.11809,4.770123
8.760627,0.99062,4.720151,8.749571,1.829391,4.615838,8.724042,0.117121,4.769181
8.761057,0.981752,4.717437,8.747582,1.817676,4.613256,8.724062,0.116535,4.768686
8.761573,0.971187,4.715735,8.745559,1.802597,4.612272,8.724067,0.116915,4.768843
8.764477,0.958992,4.721298,8.744817,1.772481,4.609112,8.724171,0.117795,4.76973
8.764591,0.947556,4.72717,8.746123,1.757676,4.605386,8.723678,0.116802,4.76863
8.764827,0.939725,4.726027,8.746196,1.756587,4.609889,8.724141,0.117816,4.769599
8.764878,0.927636,4.721614,8.745367,1.750219,4.609419,8.724222,0.117193,4.769654
8.765872,0.91727,4.719555,8.744934,1.741152,4.608668,8.724504,0.118131,4.769863
8.767934,0.9054,4.720496,8.745288,1.735639,4.607316,8.724315,0.117501,4.76934
8.76801,0.9019,4.727152,8.747308,1.728497,4.604563,8.724252,0.117169,4.769497
8.769427,0.89618,4.727545,8.747294,1.720406,4.600769,8.72442,0.118382,4.770227
8.769887,0.891103,4.728541,8.746386,1.712227,4.596797,8.724282,0.117149,4.769628
8.770792,0.882056,4.735414,8.747259,1.699199,4.591611,8.724102,0.11708,4.769443
8.771589,0.874191,4.732988,8.747207,1.694182,4.591791,8.723879,0.116288,4.768607
8.772214,0.860573,4.72858,8.747518,1.688661,4.592185,8.724157,0.11685,4.768948
8.772258,0.848803,4.734416,8.749246,1.680668,4.594324,8.723858,0.11687,4.768815
8.772817,0.844569,4.734302,8.748583,1.673247,4.591031,8.724296,0.118094,4.77041
8.773734,0.838249,4.734686,8.749703,1.660977,4.586531,8.724108,0.117463,4.769887
8.774462,0.828752,4.735745,8.747285,1.653311,4.584964,8.724146,0.118002,4.770069
8.775083,0.815505,4.73734,8.744627,1.651772,4.587453,8.723848,0.116305,4.768189
8.774547,0.80599,4.74016,8.743952,1.644029,4.588594,8.724192,0.117209,4.769235
8.774928,0.795439,4.738583,8.746975,1.622752,4.579566,8.724027,0.118086,4.769833
8.77633,0.784709,4.739541,8.745778,1.615881,4.579208,8.723899,0.117419,4.769859
8.778292,0.775464,4.738215,8.745119,1.595345,4.579708,8.724231,0.117755,4.769992
8.780122,0.763901,4.742086,8.746689,1.579658,4.587295,8.724213,0.116631,4.769316
8.780901,0.754223,4.742549,8.746064,1.577461,4.591391,8.724202,0.117778,4.770149
8.780606,0.745085,4.746258,8.748794,1.566929,4.58922,8.724307,0.116942,4.769289
8.780499,0.730776,4.742528,8.746391,1.564506,4.596938,8.723859,0.116873,4.769102
8.781955,0.719803,4.742428,8.749414,1.549946,4.593546,8.723768,0.116737,4.768735
8.783642,0.709812,4.742008,8.747885,1.542124,4.593218,8.724073,0.117104,4.7696
8.784464,0.700227,4.750091,8.748679,1.527811,4.588587,8.723794,0.116538,4.768972
