pt1_X,pt1_Y,pt1_Z,Tail_X,Tail_Y,Tail_Z,Fly_X,Fly_Y,Fly_Z
1.813051,1.349833,3.129604,2.13982,2.010925,2.956712,1.319007,0.196746,3.267681
1.810943,1.348371,3.131859,2.134728,2.0083,2.961425,1.319051,0.196442,3.267401
1.80723,1.34288,3.132356,2.125178,2.000266,2.963929,1.319681,0.198895,3.267929
1.802584,1.33602,3.132218,2.117529,1.993037,2.962809,1.318049,0.19745,3.265196
1.80023,1.332512,3.140629,2.115805,1.995325,2.972356,1.314664,0.191524,3.259851
1.797939,1.33122,3.142601,2.114952,1.998585,2.984816,1.317375,0.1953,3.264948
1.795003,1.329085,3.143962,2.111845,1.997192,2.995882,1.317423,0.194966,3.264487
1.789556,1.321927,3.141611,2.110601,1.997228,3.000875,1.315331,0.193737,3.260462
1.786885,1.324424,3.14875,2.102831,1.982291,2.993324,1.312416,0.192278,3.252937
1.784697,1.322646,3.156812,2.099834,1.981403,2.997218,1.312364,0.192644,3.25358
1.782332,1.321091,3.157774,2.095785,1.982116,3.000176,1.3124,0.192403,3.253664
1.780295,1.318069,3.15762,2.088893,1.977262,2.998003,1.315502,0.196409,3.259702
1.775782,1.308782,3.156083,2.086766,1.97804,3.000899,1.314452,0.1939,3.257783
1.772058,1.304056,3.156553,2.084228,1.976148,3.009199,1.31446,0.193837,3.25742
1.770045,1.303245,3.164303,2.076635,1.964766,2.999437,1.31446,0.193837,3.25742
1.768254,1.301453,3.164849,2.073213,1.962134,2.998609,1.314452,0.1939,3.257783
1.766262,1.2987,3.164035,2.07131,1.961889,2.999107,1.3145,0.193565,3.257322
1.76434,1.297214,3.164423,2.068649,1.959277,3.000673,1.313486,0.194672,3.255666
1.759212,1.288195,3.159372,2.063472,1.955718,2.998744,1.313542,0.194275,3.254841
1.757337,1.286423,3.159486,2.053335,1.952202,2.991172,1.313506,0.194515,3.254758
1.756052,1.286252,3.161239,2.049261,1.946634,2.990696,1.313582,0.194003,3.254743
1.754159,1.284543,3.167517,2.046573,1.944232,2.992014,1.31349,0.194641,3.255484
1.752828,1.284505,3.168178,2.039999,1.935635,2.983788,1.313534,0.194337,3.255205
1.751691,1.283857,3.167177,2.040313,1.940192,2.986735,1.313498,0.194578,3.255121
1.749913,1.282307,3.166581,2.038095,1.940976,2.993323,1.313546,0.194243,3.254659
1.747543,1.280361,3.165952,2.034776,1.937911,2.990993,1.31442,0.19411,3.257518
1.742134,1.271811,3.160761,2.033084,1.938558,2.993948,1.314116,0.196193,3.257761
1.739808,1.271337,3.163516,2.030014,1.934123,2.990257,1.313484,0.200549,3.259338
1.738031,1.270579,3.162758,2.026586,1.931629,2.988648,1.309521,0.227999,3.267287
1.736683,1.268699,3.161362,2.02583,1.935901,2.992125,1.284843,0.259086,3.239796
1.735046,1.26764,3.159392,2.020581,1.932802,2.990042,1.267373,0.276002,3.220924
