pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.026621,0.057261,0.052899,0.043267,0.097938,0.095645,0.026859,0.053153,0.049675
0.025604,0.055668,0.049116,0.045919,0.087152,0.086750,0.027794,0.055808,0.049705
0.028965,0.055445,0.051633,0.045488,0.091622,0.086261,0.028239,0.063341,0.056417
0.025664,0.060635,0.052926,0.041791,0.088113,0.080990,0.027106,0.054535,0.049503
0.027328,0.058559,0.055857,0.046535,0.096791,0.088113,0.027727,0.058166,0.055720
0.029079,0.057929,0.053445,0.044578,0.089099,0.091239,0.028833,0.055597,0.050243
0.028479,0.058835,0.052855,0.048331,0.095683,0.093972,0.027427,0.056047,0.052216
0.028040,0.057747,0.053122,0.044964,0.097307,0.095577,0.026164,0.057649,0.053612
0.027186,0.052331,0.049267,0.047061,0.099369,0.091306,0.027285,0.060755,0.056360
0.027238,0.057767,0.053302,0.048077,0.101118,0.098715,0.026000,0.054409,0.052051
0.027480,0.059232,0.058251,0.046513,0.092720,0.092565,0.027827,0.057918,0.051310
0.027632,0.057672,0.054435,0.047167,0.086660,0.086536,0.027753,0.049515,0.049204
0.025404,0.053711,0.048313,0.044265,0.092171,0.088925,0.027634,0.054504,0.050938
0.026302,0.054346,0.050301,0.043051,0.095979,0.096297,0.026112,0.053791,0.052078
0.026186,0.061659,0.055752,0.041945,0.090026,0.087632,0.025716,0.053765,0.051161
0.025996,0.054687,0.050924,0.047071,0.091777,0.093986,0.026962,0.059020,0.053636
0.026908,0.059519,0.056280,0.042299,0.096288,0.095005,0.027435,0.056487,0.053243
