pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.024115,0.055206,0.056429,0.022995,0.056693,0.057449,0.021495,0.055351,0.056923
0.023388,0.056739,0.058046,0.022024,0.052138,0.057490,0.022256,0.051932,0.050766
0.020950,0.056166,0.055823,0.022823,0.055324,0.059296,0.021807,0.062349,0.061240
0.023935,0.056997,0.057973,0.022267,0.057520,0.058042,0.023548,0.057140,0.056282
0.023045,0.053199,0.054026,0.021772,0.055816,0.059144,0.020883,0.057731,0.058593
0.022560,0.054129,0.058356,0.024264,0.052604,0.054976,0.020953,0.054343,0.054925
0.022316,0.055397,0.057777,0.021524,0.053456,0.059428,0.019800,0.057997,0.054975
0.021844,0.058275,0.061188,0.022555,0.054579,0.055402,0.022078,0.054140,0.056425
0.021440,0.055811,0.055744,0.024404,0.056003,0.060713,0.023199,0.057035,0.056811
0.021454,0.056059,0.061185,0.023672,0.060242,0.065063,0.022043,0.056878,0.056076
0.023856,0.055313,0.055149,0.021261,0.055058,0.057892,0.023674,0.059097,0.059439
0.021810,0.052232,0.055709,0.021563,0.054733,0.055831,0.022719,0.059351,0.059412
0.023172,0.055750,0.055490,0.022583,0.058392,0.059676,0.022458,0.059026,0.062031
0.022371,0.055248,0.055867,0.024890,0.053841,0.058299,0.021396,0.059156,0.062689
0.023239,0.054840,0.061444,0.020788,0.055448,0.056781,0.022524,0.058735,0.058194
0.021992,0.059122,0.060749,0.021663,0.053858,0.057312,0.020520,0.054165,0.058535
0.022344,0.057699,0.057154,0.023388,0.052819,0.055120,0.023001,0.059786,0.059254
0.022934,0.055630,0.055944,0.022620,0.052720,0.053430,0.022157,0.055912,0.059868
0.022937,0.057449,0.060714,0.022003,0.056438,0.060047,0.020007,0.055879,0.055354
0.023060,0.054512,0.057014,0.024701,0.055448,0.057257,0.024112,0.057732,0.057073
0.022458,0.058608,0.059232,0.021988,0.051600,0.056759,0.021974,0.058571,0.056657
0.021859,0.056929,0.056906,0.022350,0.053125,0.057675,0.022937,0.056925,0.059370
0.021537,0.056188,0.055792,0.022660,0.058281,0.059124,0.021543,0.054273,0.055145
0.022635,0.055107,0.055101,0.021665,0.050927,0.057082,0.024482,0.061536,0.061509
0.021475,0.056817,0.057783,0.021759,0.055215,0.058801,0.022523,0.057786,0.058386
0.023315,0.060900,0.061534,0.020186,0.056357,0.060097,0.024181,0.056524,0.056362
0.023196,0.055029,0.056851,0.022819,0.053987,0.056181,0.021702,0.058925,0.059468
0.022672,0.054276,0.053598,0.023586,0.055434,0.060571,0.020004,0.057923,0.057195
0.023954,0.056838,0.057680,0.023059,0.055646,0.057049,0.021928,0.056132,0.057159
0.021618,0.059835,0.057252,0.021745,0.051056,0.052040,0.022658,0.055798,0.057380
0.021847,0.063690,0.059470,NaN,NaN,NaN,0.022029,0.057185,0.057608
