pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
5.680746,0.243433,11.241527,5.757684,0.106663,11.217872,5.429332,0.953684,11.000640
5.682111,0.240477,11.241146,5.758403,0.106898,11.216995,5.430404,0.949874,11.000604
5.683502,0.237557,11.240723,5.759136,0.107138,11.216103,5.431495,0.946069,11.000503
5.684922,0.234673,11.240258,5.759884,0.107381,11.215196,5.432605,0.942272,11.000335
5.686368,0.231827,11.239751,5.760647,0.107629,11.214275,5.433734,0.938482,11.000102
5.687842,0.229018,11.239201,5.761425,0.107881,11.213340,5.434883,0.934700,10.999801
5.689343,0.226249,11.238609,5.762218,0.108137,11.212390,5.436051,0.930927,10.999434
5.690872,0.223518,11.237975,5.763026,0.108397,11.211425,5.437239,0.927163,10.999000
5.692428,0.220828,11.237299,5.763849,0.108661,11.210446,5.438446,0.923408,10.998499
5.694012,0.218179,11.236581,5.764687,0.108930,11.209452,5.439673,0.919665,10.997930
5.695624,0.215570,11.235820,5.765541,0.109203,11.208444,5.440919,0.915931,10.997293
5.697264,0.213004,11.235017,5.766409,0.109479,11.207421,5.442185,0.912209,10.996588
5.698931,0.210479,11.234172,5.767294,0.109760,11.206383,5.443471,0.908499,10.995815
5.700626,0.207998,11.233284,5.768193,0.110045,11.205331,5.444777,0.904801,10.994973
5.702349,0.205560,11.232355,5.769108,0.110335,11.204265,5.446102,0.901115,10.994063
5.704100,0.203166,11.231383,5.770039,0.110628,11.203184,5.447448,0.897442,10.993084
5.705879,0.200816,11.230369,5.770985,0.110926,11.202088,5.448813,0.893783,10.992036
5.707685,0.198511,11.229312,5.771947,0.111227,11.200978,5.450198,0.890137,10.990920
5.709520,0.196251,11.228214,5.772924,0.111533,11.199853,5.451603,0.886505,10.989734
5.711383,0.194036,11.227073,5.773917,0.111843,11.198713,5.453028,0.882887,10.988479
5.713274,0.191868,11.225890,5.774926,0.112157,11.197559,5.454472,0.879284,10.987155
5.715193,0.189745,11.224664,5.775950,0.112476,11.196391,5.455937,0.875696,10.985762
5.717140,0.187668,11.223397,5.776991,0.112798,11.195208,5.457422,0.872124,10.984299
5.719115,0.185639,11.222087,5.778047,0.113125,11.194010,5.458927,0.868566,10.982767
5.721119,0.183656,11.220735,5.779118,0.113456,11.192798,5.460451,0.865024,10.981166
5.723150,0.181721,11.219341,5.780206,0.113791,11.191571,5.461996,0.861498,10.979495
5.725210,0.179832,11.217905,5.781309,0.114130,11.190330,5.463561,0.857988,10.977754
5.727298,0.177992,11.216426,5.782429,0.114473,11.189074,5.465146,0.854495,10.975943
5.729414,0.176199,11.214905,5.783564,0.114820,11.187803,5.466750,0.851017,10.974064
5.731558,0.174454,11.213342,5.784715,0.115172,11.186518,5.468375,0.847557,10.972114
5.733731,0.172757,11.211737,5.785882,0.115528,11.185219,5.470020,0.844113,10.970095
5.735932,0.171108,11.210089,5.787065,0.115887,11.183904,5.471685,0.840685,10.968006
5.738161,0.169508,11.208400,5.788264,0.116251,11.182576,5.473370,0.837275,10.965847
5.740418,0.167956,11.206668,5.789479,0.116619,11.181232,5.475075,0.833882,10.963619
5.742704,0.166453,11.204893,5.790710,0.116992,11.179875,5.476800,0.830506,10.961321
5.745018,0.164998,11.203077,5.791957,0.117368,11.178502,5.478545,0.827147,10.958953
5.747360,0.163591,11.201218,5.793220,0.117749,11.177115,5.480310,0.823805,10.956516
5.749731,0.162234,11.199317,5.794499,0.118134,11.175714,5.482095,0.820480,10.954009
5.752130,0.160925,11.197374,5.795794,0.118522,11.174297,5.483900,0.817173,10.951432
5.754557,0.159665,11.195389,5.797105,0.118916,11.172867,5.485725,0.813883,10.948785
5.757012,0.158453,11.193361,5.798432,0.119313,11.171422,5.487570,0.810611,10.946069
5.759496,0.157291,11.191291,5.799775,0.119714,11.169962,5.489435,0.807356,10.943283
