pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI,pt3_X+-CI,pt3_Y+-CI,pt3_Z+-CI
0.029360,0.059734,0.064725,0.038813,0.080728,0.088981,0.026735,0.060532,0.065708
0.026293,0.057927,0.063662,0.041593,0.079133,0.090573,0.026074,0.059963,0.063592
0.027383,0.061220,0.066786,0.039740,0.079027,0.090555,0.025970,0.060307,0.066982
0.027861,0.055388,0.060442,0.041406,0.081324,0.095793,0.024723,0.057673,0.065079
0.027254,0.057714,0.064100,0.037669,0.079661,0.092207,0.028643,0.062509,0.065380
0.027829,0.057571,0.060698,0.038871,0.086195,0.097027,0.028962,0.062602,0.067655
0.027262,0.056183,0.060706,0.043566,0.089930,0.096212,0.029104,0.063410,0.068494
0.027990,0.060773,0.064245,0.037906,0.075954,0.084497,0.025916,0.058488,0.064696
0.028036,0.060400,0.066864,0.038350,0.083133,0.093556,0.028535,0.065407,0.071247
0.029161,0.061500,0.063657,0.038852,0.087501,0.094048,0.028139,0.060650,0.068901
0.028465,0.066044,0.073439,0.043573,0.091531,0.097645,0.027075,0.057652,0.064415
0.027878,0.060443,0.069065,0.040096,0.086399,0.094978,0.030141,0.060895,0.065071
0.027440,0.061301,0.065286,0.037472,0.078283,0.086546,0.027485,0.055671,0.063218
0.027863,0.062408,0.067585,0.036286,0.082449,0.092560,0.026568,0.057546,0.062989
0.029735,0.064025,0.066842,0.041767,0.084213,0.095758,0.028039,0.062635,0.070127
0.028556,0.058592,0.063881,0.039062,0.085277,0.094796,0.027913,0.062342,0.064580
0.028709,0.060219,0.063524,0.039776,0.081339,0.092729,0.030316,0.065646,0.068685
0.027200,0.055515,0.059112,0.041762,0.088372,0.095565,0.028383,0.069004,0.073243
0.028890,0.061260,0.068104,0.039767,0.083332,0.091822,0.028565,0.064304,0.069365
0.028416,0.061444,0.069034,0.039910,0.085995,0.093150,0.025671,0.061200,0.066013
0.027354,0.060234,0.066057,0.038022,0.083042,0.097233,0.027368,0.061534,0.066486
0.028772,0.061218,0.066476,0.039758,0.080299,0.092928,0.026505,0.059862,0.065756
0.027986,0.062680,0.063104,0.039563,0.083728,0.093189,0.028150,0.058472,0.066128
0.024455,0.059616,0.064975,0.039895,0.086547,0.098992,0.027621,0.060276,0.064948
0.026292,0.054436,0.060446,0.040530,0.082395,0.097818,0.028803,0.058948,0.063316
0.026922,0.059908,0.066612,0.039874,0.088251,0.102728,0.027191,0.057813,0.064365
0.027687,0.059419,0.063154,0.040100,0.080758,0.094125,0.027404,0.063774,0.066952
0.028463,0.058765,0.067919,0.038998,0.081865,0.087502,0.027881,0.064369,0.065209
