GF1>+ - Capture (time interval between rows = 1 msec),,,,,,,,,,,GF1>Kir2.1 - Capture,,,,,,,,,,,,,,,,,,,,,,,,,,,GF1>+ - Escape,,,,,,,,,,,,,,,GF1>Kir2.1 - Escape,,,,,,,,,,,
X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),,X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),,X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),,X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm),X (mm),Z (mm)
14.14363388,-0.521087895,,,8.918936728,-1.422116961,16.17469677,-1.848656241,,,,,,,,3.218745782,0.479707987,,,,,,,,,,,,,,,3.460544685,1.442156729,,,,,,,,,,28.36042028,-2.883635913,,,,,5.333360834,2.482300043,,,,11.85675098,-2.462932204,,,,,,,43.82968196,0.408183247,,
14.09359224,-0.495557351,,,8.728388859,-1.397333425,16.02054198,-1.805346568,,,,,,,,3.131149053,0.489455911,,,,,,,,,,,,,,,3.432146148,1.427153039,,,,,,,,,,28.32367857,-2.846119457,,,,,5.241264454,2.434265807,,,,11.72950891,-2.410419843,,,,,,,43.62820501,0.441464918,,
14.04487695,-0.469036934,,,8.545743851,-1.373620745,15.86380691,-1.761470283,,,,,,,,3.045905258,0.498390649,,,,,,,,,,,,,,,3.405034418,1.411864404,,,,,,,,,,28.28895178,-2.811228689,,,,,5.153347793,2.386976419,,,,11.6004936,-2.357772131,,,,,,,43.42600586,0.473453558,,
13.99746936,-0.44149815,,,8.371335863,-1.351036026,15.70451287,-1.717044755,,,,,,,,2.963067985,0.506527645,,,,,,,,,,,,,,,3.379193981,1.396341557,,,,,,,,,,28.25627252,-2.778951977,,,,,5.069634497,2.340616077,,,,11.46968783,-2.305024083,,,,,,,43.22312302,0.504067778,,
13.95134224,-0.412916372,,,8.205472935,-1.329630451,15.54268715,-1.672088645,,,,,,,,2.882684738,0.513884795,,,,,,,,,,,,,,,3.35460515,1.380629161,,,,,,,,,,28.22566938,-2.749265774,,,,,4.99013855,2.295365026,,,,11.33707792,-2.252213648,,,,,,,43.01959621,0.533229703,,
13.90645736,-0.383273542,,,8.048432168,-1.309449059,15.37836298,-1.626622134,,,,,,,,2.804794652,0.520482414,,,,,,,,,,,,,,,3.331243925,1.364765559,,,,,,,,,,28.19716564,-2.722135522,,,,,4.914864275,2.251398463,,,,11.20265331,-2.199382431,,,,,,,42.81546592,0.56086491,,
13.86276318,-0.352561033,,,7.900452341,-1.290530704,15.21157871,-1.580667476,,,,,,,,2.729427535,0.526343433,,,,,,,,,,,,,,,3.309082273,1.348782824,,,,,,,,,,28.17077853,-2.69751617,,,,,4.843806391,2.20888526,,,,11.06640679,-2.146575404,,,,,,,42.6107726,0.586902882,,
13.82019454,-0.320780589,,,7.761725445,-1.272907857,15.04237626,-1.534250145,,,,,,,,2.656603728,0.531493378,,,,,,,,,,,,,,,,,,,,,,,,,,28.14651902,-2.675351868,,,,,4.776950043,2.167986668,,,,10.92833587,-2.093839902,,,,,,,42.40555586,0.611277514,,
13.77867392,-0.287943921,,,,,14.87079981,-1.487399939,,,,,,,,2.586334347,0.535960073,,,,,,,,,,,,,,,,,,,,,,,,,,28.12439192,-2.655575296,,,,,4.714270672,2.128855099,,,,10.78844411,-2.041225333,,,,,,,42.19985412,0.633927179,,
13.7381124,-0.254072471,,,,,14.69689512,-1.44015155,,,,,,,,2.51862183,0.539773414,,,,,,,,,,,,,,,,,,,,,,,,,,28.10439593,-2.638107388,,,,,4.655733757,2.091632596,,,,10.64674143,-1.988784031,,,,,,,41.99370484,0.654794757,,
13.6984107,-0.219197128,,,,,14.52070957,-1.392544816,,,,,,,,2.453460685,0.542965341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.601294517,2.056448354,,,,10.50324265,-1.936572522,,,,,,,41.78714506,0.673828021,,
13.65946099,-0.183356918,,,,,14.3422926,-1.344624835,,,,,,,,2.390838154,0.545569849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.550897654,2.023415146,,,,10.35796551,-1.884651911,,,,,,,41.58021169,0.690980041,,
13.62114891,-0.146596544,,,,,14.16169653,-1.296441791,,,,,,,,2.330734543,0.547622835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.504477089,1.99262567,,,,10.21092962,-1.833086813,,,,,,,41.37294042,0.706209207,,
13.58335508,-0.10896369,,,,,13.97897773,-1.248050466,,,,,,,,2.27312353,0.549161927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.461955686,1.96415001,,,,10.06215684,-1.781943963,,,,,,,41.16536415,0.719479053,,
13.54595626,-0.07050702,,,,,13.79419779,-1.199509205,,,,,,,,2.217973013,0.550226637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.423245141,1.938034458,,,,9.911672175,-1.731291908,,,,,,,40.95751178,0.730758331,,
13.50882626,-0.03127495,,,,,13.60742488,-1.150877975,,,,,,,,2.16524617,0.550858675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.388245985,1.914301448,,,,9.759504119,-1.681201676,,,,,,,40.74940795,0.740021224,,
13.47183603,0.008685166,,,,,13.41873491,-1.102216183,,,,,,,,2.114901373,0.551101524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.605684664,-1.631747498,,,,,,,40.54107334,0.747247207,,
13.43485281,0.049327611,,,,,13.2282122,-1.053581646,,,,,,,,2.066890537,0.550999065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.450249164,-1.583006557,,,,,,,40.33252495,0.75242063,,
13.39774026,0.090608968,,,,,13.03594917,-1.005030908,,,,,,,,2.021157297,0.550594245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.29323596,-1.53505764,,,,,,,40.12377621,0.755530607,,
13.36036087,0.132489204,,,,,12.84204519,-0.956619894,,,,,,,,1.977636629,0.549928681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.134685905,-1.48797986,,,,,,,39.91483653,0.756571493,,
13.3225792,0.174932568,,,,,12.64660577,-0.908404282,,,,,,,,1.936256432,0.549043126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.974642336,-1.441852428,,,,,,,39.70571106,0.755543484,,
13.28426357,0.217907122,,,,,12.44974219,-0.86043965,,,,,,,,1.896940677,0.547978133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.813151658,-1.396755171,,,,,,,39.49640105,0.752452795,,
13.24528593,0.261383388,,,,,12.25157125,-0.812781411,,,,,,,,1.859613014,0.54677422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.650264241,-1.352768939,,,,,,,39.28690483,0.747311444,,
13.20552135,0.305333642,,,,,12.05221508,-0.765484601,,,,,,,,1.824199741,0.545471404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.486035315,-1.30997554,,,,,,,39.07721871,0.74013689,,
13.16484735,0.349732082,,,,,11.85180132,-0.718603647,,,,,,,,1.790631582,0.544108485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.320525335,-1.268457527,,,,,,,38.86733728,0.730951807,,
13.12314338,0.394555267,,,,,11.65046336,-0.672191972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.153799512,-1.228298316,,,,,,,38.6572534,0.719784149,,
13.08029074,0.439782406,,,,,11.44834052,-0.626301604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.985927096,-1.189582173,,,,,,,38.44695813,0.706667132,,
13.03617293,0.485395168,,,,,11.24557815,-0.580983173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.816981213,-1.152393625,,,,,,,38.23644101,0.69163895,,
12.99067597,0.531376905,,,,,11.04232758,-0.536286201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.647039476,-1.11681668,,,,,,,38.02569071,0.674742688,,
12.9436885,0.577711728,,,,,10.83874555,-0.492259266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.476185092,-1.082934305,,,,,,,37.8146955,0.656026501,,
12.89510163,0.624383657,,,,,10.63499385,-0.448949615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.304508174,-1.050827718,,,,,,,37.60344344,0.635543599,,
12.84480888,0.671375581,,,,,10.43123948,-0.406402151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.132107017,-1.020575043,,,,,,,37.39192169,0.613351774,,
12.79270639,0.718668108,,,,,10.22765548,-0.364658357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.959088658,-0.992249794,,,,,,,37.18011541,0.589512533,,
12.73869333,0.766239011,,,,,10.02442149,-0.32375572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.785568377,-0.965919872,,,,,,,36.96800713,0.564090236,,
12.68267232,0.814063365,,,,,9.821723576,-0.283727758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.611668774,-0.94164739,,,,,,,36.75557719,0.537151639,,
12.62454947,0.862113551,,,,,9.619753642,-0.244604394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.437519252,-0.919488976,,,,,,,36.54280497,0.508765771,,
12.564234,0.91035883,,,,,9.418708763,-0.206412373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.263255965,-0.899495904,,,,,,,36.32966967,0.479003964,,
12.50163781,0.958764532,,,,,9.218790352,-0.169175757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.089021636,-0.881714102,,,,,,,36.11615031,0.447939837,,
12.43667497,1.007290876,,,,,9.020203398,-0.132916502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.914965163,-0.866184229,,,,,,,35.90222497,0.415648761,,
12.36926141,1.055891935,,,,,8.823155936,-0.097655005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.741241281,-0.852941235,,,,,,,35.68786964,0.382206691,,
12.29931459,1.10451497,,,,,8.627858241,-0.063410675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.568010021,-0.842013392,,,,,,,35.47305765,0.347688963,,
12.22675302,1.153099969,,,,,8.434521922,-0.030202285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.395435991,-0.833421589,,,,,,,35.25775994,0.312169865,,
12.15149613,1.201580035,,,,,8.243359715,0.001952138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.223688155,-0.827178939,,,,,,,35.04194568,0.275723047,,
12.07346567,1.249883294,,,,,8.054586083,0.033035678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.052939758,-0.823290321,,,,,,,34.82558322,0.238422373,,
11.99258791,1.297935414,,,,,7.868418162,0.063033024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.883367242,-0.821752052,,,,,,,34.60864104,0.200342606,,
11.90879546,1.345661581,,,,,7.68507662,0.09193113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.715148273,-0.822551834,,,,,,,34.39108871,0.161559284,,
11.82202837,1.392987633,,,,,7.504786004,0.11971982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.548460637,-0.825668134,,,,,,,34.17289723,0.122147899,,
11.73223411,1.439840249,,,,,7.327774176,0.146392152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.383483083,-0.831068193,,,,,,,33.95403934,0.082183367,,
11.63936707,1.486146377,,,,,7.154270892,0.171944705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.220397626,-0.838704995,,,,,,,33.73448972,0.041740476,,
11.54338826,1.531832598,,,,,6.984505793,0.196377783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.059391749,-0.848514564,,,,,,,33.51422539,0.000894769,,
11.4442654,1.576824715,,,,,6.818705879,0.219695585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.900658811,-0.860414862,,,,,,,33.29322653,-0.040276988,,
11.34197314,1.621047623,,,,,6.657092328,0.241907338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.07147753,-0.0816969,,
11.23649344,1.6644257,,,,,6.499876667,0.263029396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.84896724,-0.123286226,,
11.12781662,1.706883668,,,,,6.347256535,0.283086272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.62568838,-0.164965521,,
11.01594237,1.748347313,,,,,6.199411408,0.302109347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.40163675,-0.206654583,,
10.9008799,1.788743667,,,,,6.056498899,0.320134158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.17681092,-0.248272635,,
10.78264754,1.8280013,,,,,5.918652713,0.337198157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.95121193,-0.289738694,,
10.66127253,1.866050965,,,,,5.785982465,0.353340081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.72484295,-0.330971736,,
10.53679095,1.902825784,,,,,5.658574624,0.368600459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.49770906,-0.371890703,,
10.40924774,1.938261079,,,,,5.536493809,0.383021978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.26981742,-0.41241462,,
10.27869756,1.972294699,,,,,5.419783898,0.396649116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0411773,-0.452463171,,
10.14520587,2.004867649,,,,,5.308468928,0.409527326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.81179932,-0.491957724,,
10.00884948,2.035924335,,,,,5.202553806,0.421701961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.58169415,-0.530822145,,
9.86971593,2.065412364,,,,,5.102023993,0.433216492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35087157,-0.568983097,,
9.727902924,2.093281634,,,,,5.006843701,0.444109672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11934054,-0.6063702,,
9.583517616,2.119482791,,,,,4.916953997,0.45441239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88710997,-0.642915964,,
9.436676036,2.143966355,,,,,4.832272573,0.464145689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.65418946,-0.678555224,,
9.287502829,2.166683131,,,,,4.752695679,0.47332115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4205895,-0.71322459,,
9.136130938,2.187584881,,,,,4.678102387,0.481944091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.18632143,-0.746862519,,
8.982701113,2.206624902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.95139762,-0.779409756,,
8.827362145,2.223759443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71583176,-0.810809563,,
8.670272066,2.238949962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.47963872,-0.841007838,,
8.511599253,2.252164943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24283438,-0.869953449,,
8.351522476,2.263380292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.00543584,-0.897598709,,
8.190229838,2.272578577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76746182,-0.92389974,,
8.027917326,2.279747969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.52893263,-0.948816564,,
7.864788079,2.284881706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.28986915,-0.972312977,,
7.701052751,2.287978172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.05029174,-0.994356585,,
7.536929636,2.289040868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81021982,-1.014919047,,
7.372643768,2.28807844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.56967233,-1.03397615,,
7.208426398,2.285105877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32866816,-1.051507762,,
7.04451575,2.280146582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.08722596,-1.067498097,,
6.881157772,2.273233598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84536318,-1.081936111,,
6.718605699,2.264409621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.60309495,-1.094815203,,
6.557118848,2.253726702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36043358,-1.10613249,,
6.396961843,2.241246335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11738884,-1.115888519,,
6.238404708,2.227040161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87396869,-1.124087455,,
6.081722979,2.211191378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.63017989,-1.130737031,,
5.927196626,2.193796254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38602856,-1.135848026,,
5.775107584,2.17496461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1415204,-1.139433809,,
5.625736205,2.154818576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89666047,-1.141510218,,
5.479357873,2.133490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.65145292,-1.142095357,,
5.33624195,2.111119615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40590125,-1.141209402,,
5.196652661,2.087853698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.16000868,-1.138874771,,
5.060848506,2.063845623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91377863,-1.13511631,,
4.929079078,2.039253199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66721476,-1.129961,,
4.801580851,2.014236421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4203209,-1.123437336,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.17310089,-1.115574813,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92555865,-1.10640389,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67769837,-1.095956559,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.42952447,-1.084267099,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.18104125,-1.071372149,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9322523,-1.057309774,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.68316004,-1.042118526,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43376553,-1.025837659,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.18406816,-1.008508252,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.93406523,-0.99017398,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.68375238,-0.970880846,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.43312474,-0.950676396,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18217871,-0.929609041,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.93091338,-0.907727337,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67933155,-0.885079378,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.42743991,-0.861712946,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17524863,-0.837675993,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.92277126,-0.813016772,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67002553,-0.787783873,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.41703435,-0.762026313,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.16382613,-0.73579335,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.91043455,-0.709134133,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65689823,-0.682097673,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4032604,-0.654733255,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.14956876,-0.627090907,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89587544,-0.599221542,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.64223689,-0.571176738,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.38871385,-0.543008442,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.13537099,-0.514768985,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.88227636,-0.486511606,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.62950086,-0.458290988,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37711817,-0.430162953,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.12520529,-0.402183279,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.87384321,-0.374406648,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.62311714,-0.346886498,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.37311633,-0.319675534,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12393409,-0.292826166,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87566817,-0.266390126,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.62842128,-0.240417209,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38230177,-0.214954208,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.13742351,-0.190044829,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89390473,-0.165730367,,
